customerID,SeniorCitizen,tenure_x,MonthlyCharges_x,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,True_Churn,Predicted_Churn_Probability,Contract,InternetService,PaymentMethod,tenure_y,MonthlyCharges_y
0909-SELIE,0,61,80.8,4860.85,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0,0.0095828725,Two year,DSL,Bank transfer (automatic),61,80.8
5419-KLXBN,0,25,89.15,2257.75,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,0.5988323,Month-to-month,Fiber optic,Bank transfer (automatic),25,89.15
0365-TRTPY,0,37,91.2,3382.3,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.07714061,Month-to-month,Fiber optic,Bank transfer (automatic),37,91.2
6712-OAWRH,1,26,91.25,2351.8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.46086326,Month-to-month,Fiber optic,Electronic check,26,91.25
2428-ZMCTB,0,10,19.75,208.25,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.08512307,Month-to-month,No,Credit card (automatic),10,19.75
1963-VAUKV,0,1,20.4,20.4,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1,0.53400034,Month-to-month,No,Mailed check,1,20.4
9381-NDKME,1,24,40.65,933.3,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1,0.36835903,Month-to-month,DSL,Credit card (automatic),24,40.65
3729-OWRVL,1,65,110.35,7246.15,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.15715063,Two year,Fiber optic,Electronic check,65,110.35
0895-LMRSF,0,23,64.9,1509.8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0,0.053153846,One year,DSL,Bank transfer (automatic),23,64.9
2676-SSLTO,0,49,66.15,3199.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,0,0.01570034,Two year,DSL,Bank transfer (automatic),49,66.15
8495-PRWFH,1,42,55.65,2421.75,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.11697066,Month-to-month,DSL,Electronic check,42,55.65
9030-QGZNL,0,8,20.85,161.65,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.011275559,Two year,No,Mailed check,8,20.85
9972-NKTFD,0,28,54.65,1517.5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.05515986,Month-to-month,DSL,Bank transfer (automatic),28,54.65
7998-WNZEM,0,71,80.6,5708.2,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0,0.0012516595,Two year,DSL,Bank transfer (automatic),71,80.6
0979-PHULV,0,69,99.45,7007.6,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1,0.7275495,Month-to-month,Fiber optic,Credit card (automatic),69,99.45
6445-TNRXS,0,68,114.7,7849.85,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.5218993,Two year,Fiber optic,Bank transfer (automatic),68,114.7
9586-JGQKH,0,64,105.4,6794.75,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0.02942108,Two year,Fiber optic,Bank transfer (automatic),64,105.4
3966-HRMZA,1,3,75.05,202.9,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.58428717,Month-to-month,Fiber optic,Mailed check,3,75.05
5498-IBWPI,0,66,49.4,3251.85,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0,0.030333655,One year,DSL,Credit card (automatic),66,49.4
6823-SIDFQ,0,28,18.25,534.7,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.002007621,One year,No,Credit card (automatic),28,18.25
2323-ARSVR,0,67,111.05,7321.05,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.14262472,Two year,Fiber optic,Electronic check,67,111.05
5468-BPMMO,0,46,19.6,851.2,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0.1519018,Month-to-month,No,Electronic check,46,19.6
0486-HECZI,0,55,96.75,5238.9,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0.19082019,Month-to-month,Fiber optic,Electronic check,55,96.75
2178-PMGCJ,0,22,69.7,1490.4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.2075913,Month-to-month,Fiber optic,Mailed check,22,69.7
4660-IRIBM,0,18,87.9,1500.5,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0.6349121,Month-to-month,Fiber optic,Mailed check,18,87.9
9674-EHPPG,0,46,40.4,1842.7,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0,0.00954183,Two year,DSL,Credit card (automatic),46,40.4
5606-AMZBO,0,10,78.15,765.15,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.5974947,Month-to-month,Fiber optic,Credit card (automatic),10,78.15
0665-XHDJU,0,72,99.4,7285.7,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,0,0.30891562,Two year,Fiber optic,Electronic check,72,99.4
5402-HTOTQ,0,16,55.3,875.35,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.23732276,Month-to-month,DSL,Electronic check,16,55.3
8258-GSTJK,1,3,77.0,237.75,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.90424466,Month-to-month,Fiber optic,Electronic check,3,77.0
3787-TRIAL,0,21,26.05,565.75,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6089893,Month-to-month,DSL,Electronic check,21,26.05
6175-IRFIT,0,5,78.75,426.35,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.576999,Month-to-month,Fiber optic,Mailed check,5,78.75
6317-YPKDH,0,1,29.95,29.95,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.30068097,Month-to-month,DSL,Bank transfer (automatic),1,29.95
5692-FPTAH,0,1,45.4,45.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.7829861,Month-to-month,DSL,Mailed check,1,45.4
5373-SFODM,1,36,85.25,3132.75,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,0.7600256,Month-to-month,Fiber optic,Credit card (automatic),36,85.25
0868-VJRDR,0,64,104.05,6605.55,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,0,0.04528571,Two year,Fiber optic,Credit card (automatic),64,104.05
4079-VTGLK,1,30,74.85,2181.75,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0,0.058878493,Two year,DSL,Electronic check,30,74.85
1166-PQLGG,0,72,19.55,1463.45,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0069631096,Two year,No,Bank transfer (automatic),72,19.55
5296-BFCYD,0,46,20.1,936.85,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0.013615377,Two year,No,Mailed check,46,20.1
6568-POCUI,0,45,95.2,4285.8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,0,0.05200689,Two year,Fiber optic,Credit card (automatic),45,95.2
2839-RFSQE,0,2,20.65,38.7,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1,0.12616976,Month-to-month,No,Mailed check,2,20.65
2188-SXWVT,0,34,55.0,1885.15,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.018751834,One year,DSL,Mailed check,34,55.0
8849-GYOKR,0,54,106.55,5763.3,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,1,0.10714392,One year,Fiber optic,Bank transfer (automatic),54,106.55
3623-FQBOX,0,21,19.95,416.4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.09594699,Month-to-month,No,Mailed check,21,19.95
2649-HWLYB,0,65,76.15,4929.55,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0,0.061258573,Two year,DSL,Bank transfer (automatic),65,76.15
0599-XNYDO,0,20,69.8,1540.35,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.3140831,Month-to-month,Fiber optic,Bank transfer (automatic),20,69.8
2514-GINMM,0,1,79.5,79.5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0.9813983,Month-to-month,Fiber optic,Electronic check,1,79.5
8401-EMUWF,0,42,69.4,3058.3,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.041941185,Month-to-month,DSL,Bank transfer (automatic),42,69.4
5766-ZJYBB,0,1,19.4,19.4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1,0.53219175,Month-to-month,No,Mailed check,1,19.4
2604-IJPDU,0,20,96.55,1901.65,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0,0.725854,Month-to-month,Fiber optic,Electronic check,20,96.55
2501-XWWTZ,0,11,70.2,760.05,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.35250866,Month-to-month,Fiber optic,Electronic check,11,70.2
6370-ZVHDV,0,61,25.3,1554.9,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0039461846,Two year,No,Bank transfer (automatic),61,25.3
3027-YNWZU,0,64,25.0,1584.8,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.006221635,Two year,No,Credit card (automatic),64,25.0
4526-ZJJTM,1,25,88.4,2191.15,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.4122149,Month-to-month,Fiber optic,Bank transfer (automatic),25,88.4
0440-QEXBZ,0,44,50.15,2139.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.050338894,Month-to-month,DSL,Mailed check,44,50.15
0330-IVZHA,0,5,69.95,330.15,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.4944455,Month-to-month,Fiber optic,Electronic check,5,69.95
9758-MFWGD,1,48,29.9,1388.75,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.18971862,One year,DSL,Bank transfer (automatic),48,29.9
4229-CZMLL,0,6,74.9,469.8,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8895429,Month-to-month,Fiber optic,Electronic check,6,74.9
0742-MOABM,0,4,50.05,179.35,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.39586356,Month-to-month,DSL,Mailed check,4,50.05
4277-BWBML,0,72,19.95,1322.85,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0037829552,Two year,No,Bank transfer (automatic),72,19.95
5136-GFPMB,0,54,89.4,4869.5,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,0.15267636,Month-to-month,Fiber optic,Credit card (automatic),54,89.4
7520-HQWJU,0,66,67.45,4508.65,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.068343334,Month-to-month,DSL,Bank transfer (automatic),66,67.45
